type,code,name,ISIN,start,market,group,CFI
上市認購(售)權證,038974,台表科兆豐8A購01,TW19Z0389740,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038975,臻鼎台新8A購01,TW19Z0389757,2019/04/10,上市,,RWSCCE
上市認購(售)權證,038976,訊芯台新8A購01,TW19Z0389765,2019/04/10,上市,,RWSCCE
上市認購(售)權證,038977,力山永豐8A購01,TW19Z0389773,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038978,聯詠永豐8A購01,TW19Z0389781,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038979,欣興永豐8A購02,TW19Z0389799,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038980,台表科亞東8A購01,TW19Z0389807,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038981,寶滬深凱基8A購01,TW19Z0389815,2019/04/10,上市,,RWBCCA
上市認購(售)權證,038982,上証2X凱基8A購01,TW19Z0389823,2019/04/10,上市,,RWBCCA
上市認購(售)權證,038983,上証反凱基8A購01,TW19Z0389831,2019/04/10,上市,,RWBCCA
上市認購(售)權證,038984,中石化凱基8A購01,TW19Z0389849,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038985,力山凱基8A購03,TW19Z0389856,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038986,亞德客凱基8A購01,TW19Z0389864,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038987,寶齡凱基8A購02,TW19Z0389872,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038988,華通凱基8A購02,TW19Z0389880,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038989,台積電凱基8A購16,TW19Z0389898,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038990,華邦電凱基8A購01,TW19Z0389906,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038991,亞光凱基8A購01,TW19Z0389914,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038992,上緯控凱基8A購02,TW19Z0389922,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038993,易華電凱基8A購01,TW19Z0389930,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038994,FB上証元大8A購01,TW19Z0389948,2019/04/10,上市,,RWBCCA
上市認購(售)權證,038995,T50反1元大8A購04,TW19Z0389955,2019/04/10,上市,,RWBCCA
上市認購(售)權證,038996,上証反元大91購01,TW19Z0389963,2019/04/10,上市,,RWBCCA
上市認購(售)權證,038997,深中小元大8A購01,TW19Z0389971,2019/04/10,上市,,RWBCCA
上市認購(售)權證,038998,A50反1元大8A購01,TW19Z0389989,2019/04/10,上市,,RWBCCA
上市認購(售)權證,038999,臺指反元大8A購03,TW19Z0389997,2019/04/10,上市,,RWBCCA
上市認購(售)權證,039000,華通元大8A購04,TW19Z0390003,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039001,鴻海元大8A購06,TW19Z0390011,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039002,鴻海元大8A購07,TW19Z0390029,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039003,強茂元大8A購02,TW19Z0390037,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039004,奇鋐元大8A購03,TW19Z0390045,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039005,華晶科元大8A購02,TW19Z0390052,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039006,聯鈞元大8A購02,TW19Z0390060,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039007,康普元大8A購02,TW19Z0390078,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039008,康控元大8B購02,TW19Z0390086,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039009,臻鼎元大8A購01,TW19Z0390094,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039010,GIS元大8A購06,TW19Z0390102,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039011,GIS元大8A購07,TW19Z0390110,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039012,臺股指元大8A購12,TW19Z0390128,2019/04/10,上市,,RWICCE
上市認購(售)權證,039013,臺股指元大8A購13,TW19Z0390136,2019/04/10,上市,,RWICCE
上市認購(售)權證,039014,臺股指元大8A購14,TW19Z0390144,2019/04/10,上市,,RWICCE
上市認購(售)權證,039015,上銀統一8B購02,TW19Z0390151,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039016,聯發科統一8C購01,TW19Z0390169,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039017,可成統一8A購03,TW19Z0390177,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039018,華新科統一8A購03,TW19Z0390185,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039019,樺漢統一8A購01,TW19Z0390193,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039020,廣宇元富8A購01,TW19Z0390201,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039021,創意富邦8C購01,TW19Z0390219,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039022,中磊富邦8C購01,TW19Z0390227,2019/04/10,上市,,RWSCCA
上市認購(售)權證,039023,為升兆豐8B購01,TW19Z0390235,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039024,美律兆豐8B購01,TW19Z0390243,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039025,晶電兆豐8A購01,TW19Z0390250,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039026,大立光兆豐8B購02,TW19Z0390268,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039027,嘉澤兆豐8A購01,TW19Z0390276,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039028,致伸兆豐8A購01,TW19Z0390284,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039029,達運兆豐8A購01,TW19Z0390292,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039030,道瓊反元大8A購01,TW19Z0390300,2019/04/11,上市,,RWBCCA
上市認購(售)權證,039031,華通元大8A購05,TW19Z0390318,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039032,華通元大8A購06,TW19Z0390326,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039033,鴻海元大8A購08,TW19Z0390334,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039034,鴻海元大8A購09,TW19Z0390342,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039035,國巨元大8A購12,TW19Z0390359,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039036,友訊元大8A購03,TW19Z0390367,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039037,奇鋐元大8A購04,TW19Z0390375,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039038,欣興元大8A購04,TW19Z0390383,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039039,欣興元大8A購05,TW19Z0390391,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039040,聯鈞元大8A購03,TW19Z0390409,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039041,健策元大8A購04,TW19Z0390417,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039042,智伸科元大8A購01,TW19Z0390425,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039043,康普元大8A購03,TW19Z0390433,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039044,康控元大8A購06,TW19Z0390441,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039045,豐祥元大8A購02,TW19Z0390458,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039046,豐祥元大8A購03,TW19Z0390466,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039047,嘉聯益元大8B購06,TW19Z0390474,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039048,聯茂元大8A購01,TW19Z0390482,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039049,力成元大8A購01,TW19Z0390490,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039050,和大永豐8A購01,TW19Z0390508,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039051,晶電永豐8A購01,TW19Z0390516,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039052,和鑫永豐8A購02,TW19Z0390524,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039053,華晶科永豐8A購02,TW19Z0390532,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039054,利勤永豐8A購02,TW19Z0390540,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039055,訊芯永豐8A購01,TW19Z0390557,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039056,臺股指永豐8A購01,TW19Z0390565,2019/04/11,上市,,RWICCE
上市認購(售)權證,039057,遠東新台新8A購01,TW19Z0390573,2019/04/11,上市,,RWSCCE
上市認購(售)權證,039058,國巨台新8A購01,TW19Z0390581,2019/04/11,上市,,RWSCCE
上市認購(售)權證,039059,FH滬深凱基8A購01,TW19Z0390599,2019/04/11,上市,,RWBCCA
上市認購(售)權證,039060,技嘉凱基8A購01,TW19Z0390607,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039061,大立光凱基8A購06,TW19Z0390615,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039062,欣興凱基8A購05,TW19Z0390623,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039063,創意凱基8A購02,TW19Z0390631,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039064,鴻海亞東8A購01,TW19Z0390649,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039065,可成亞東8A購01,TW19Z0390656,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039066,南電亞東8A購01,TW19Z0390664,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039067,南電康和8A購01,TW19Z0390672,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039068,聚陽統一8B購01,TW19Z0390680,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039069,鴻海統一8A購05,TW19Z0390698,2019/04/11,上市,,RWSCCA
上市認購(售)權證,03906P,美律群益86售02,TW18Z03906P0,2018/10/03,上市,,RWSCPE
上市認購(售)權證,039070,華新科統一8A購04,TW19Z0390706,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039071,宏達電統一8A購01,TW19Z0390714,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039072,大立光統一8B購02,TW19Z0390722,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039073,康控統一8A購01,TW19Z0390730,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039074,樺漢統一8A購02,TW19Z0390748,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039075,上証2X元富8A購02,TW19Z0390755,2019/04/11,上市,,RWBCCA
上市認購(售)權證,039076,義隆元富8A購01,TW19Z0390763,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039077,亞光元富8A購01,TW19Z0390771,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039078,聯詠元富8A購01,TW19Z0390789,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039079,達邁元富8A購01,TW19Z0390797,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039080,健策元富8A購02,TW19Z0390805,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039081,上緯控元富8A購01,TW19Z0390813,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039082,上緯控元富8A購02,TW19Z0390821,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039083,利勤元富8A購01,TW19Z0390839,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039084,康舒元富8A購01,TW19Z0390847,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039085,上証2X國泰8B購02,TW19Z0390854,2019/04/11,上市,,RWBCCA
上市認購(售)權證,039086,日股2X國泰8C購01,TW19Z0390862,2019/04/11,上市,,RWBCCA
上市認購(售)權證,039087,元油反國泰8C購01,TW19Z0390870,2019/04/11,上市,,RWBCCA
上市認購(售)權證,039088,美律國泰8C購01,TW19Z0390888,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039089,欣興國泰8B購03,TW19Z0390896,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039090,華晶科國泰8B購01,TW19Z0390904,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039091,臻鼎國泰8C購01,TW19Z0390912,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039092,華邦電富邦8B購01,TW19Z0390920,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039093,可成富邦8B購01,TW19Z0390938,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039094,欣興富邦8A購01,TW19Z0390946,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039095,臻鼎富邦8A購01,TW19Z0390953,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039096,台郡富邦8A購01,TW19Z0390961,2019/04/11,上市,,RWSCCA
上市認購(售)權證,039097,致伸第一8A購01,TW19Z0390979,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039098,上証反中信8C購02,TW19Z0390987,2019/04/12,上市,,RWBCCE
上市認購(售)權證,039099,華新科中信8A購02,TW19Z0390995,2019/04/12,上市,,RWSCCE
上市認購(售)權證,039100,奇鋐中信8A購01,TW19Z0391001,2019/04/12,上市,,RWSCCE
上市認購(售)權證,039101,臻鼎中信8B購01,TW19Z0391019,2019/04/12,上市,,RWSCCE
上市認購(售)權證,039102,鴻海兆豐8B購01,TW19Z0391027,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039103,華邦電兆豐8A購01,TW19Z0391035,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039104,奇鋐兆豐8A購01,TW19Z0391043,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039105,臻鼎兆豐8A購02,TW19Z0391050,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039106,中磊兆豐8A購01,TW19Z0391068,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039107,上海銀兆豐8A購01,TW19Z0391076,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039108,瑞儀兆豐8A購02,TW19Z0391084,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039109,訊芯兆豐8A購01,TW19Z0391092,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039110,華邦電永豐8A購01,TW19Z0391100,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039111,智邦永豐8A購01,TW19Z0391118,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039112,全新永豐8A購02,TW19Z0391126,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039113,華新科永豐8A購01,TW19Z0391134,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039114,大立光永豐8A購01,TW19Z0391142,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039115,羅麗芬永豐8A購01,TW19Z0391159,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039116,南茂永豐8A購01,TW19Z0391167,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039117,日電貿台新8A購01,TW19Z0391175,2019/04/12,上市,,RWSCCE
上市認購(售)權證,039118,T50反1元大8A購05,TW19Z0391183,2019/04/12,上市,,RWBCCA
上市認購(售)權證,039119,上銀元大8A購02,TW19Z0391191,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039120,國巨元大8A購15,TW19Z0391209,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039121,國巨元大8A購16,TW19Z0391217,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039122,光磊元大8A購06,TW19Z0391225,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039123,燿華元大8A購03,TW19Z0391233,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039124,燿華元大8A購04,TW19Z0391241,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039125,美律元大8A購05,TW19Z0391258,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039126,聯發科元大8A購01,TW19Z0391266,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039127,聯發科元大8A購02,TW19Z0391274,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039128,華新科元大8A購04,TW19Z0391282,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039129,華新科元大8A購05,TW19Z0391290,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039130,奇鋐元大8A購05,TW19Z0391308,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039131,TPK元大8A購03,TW19Z0391316,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039132,臻鼎元大8A購02,TW19Z0391324,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039133,臻鼎元大8A購03,TW19Z0391332,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039134,台表科元大8A購02,TW19Z0391340,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039135,世紀鋼元大8A購04,TW19Z0391357,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039136,世紀鋼元大8A購05,TW19Z0391365,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039137,大立光日盛8A購02,TW19Z0391373,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039138,GIS日盛8A購01,TW19Z0391381,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039139,國喬凱基8A購01,TW19Z0391399,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039140,中鴻凱基8A購01,TW19Z0391407,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039141,金像電凱基8A購01,TW19Z0391415,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039142,華新科凱基8A購01,TW19Z0391423,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039143,致伸凱基8A購02,TW19Z0391431,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039144,康控凱基8B購01,TW19Z0391449,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039145,彩晶凱基8A購01,TW19Z0391456,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039146,康舒凱基8A購01,TW19Z0391464,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039147,訊芯凱基8A購01,TW19Z0391472,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039148,中環康和8A購02,TW19Z0391480,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039149,T50反1統一8A購01,TW19Z0391498,2019/04/12,上市,,RWBCCA
上市認購(售)權證,039150,華通統一8A購02,TW19Z0391506,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039151,華邦電統一8A購01,TW19Z0391514,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039152,華邦電統一8A購02,TW19Z0391522,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039153,晶電統一8A購03,TW19Z0391530,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039154,大立光統一8A購06,TW19Z0391548,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039155,亞光統一8A購02,TW19Z0391555,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039156,智易統一8A購01,TW19Z0391563,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039157,台郡統一8A購02,TW19Z0391571,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039158,台表科統一8A購01,TW19Z0391589,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039159,葡萄王元富8A購01,TW19Z0391597,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039160,晶電元富8A購02,TW19Z0391605,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039161,全新元富8A購01,TW19Z0391613,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039162,欣興元富8A購03,TW19Z0391621,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039163,佐登元富8A購01,TW19Z0391639,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039164,康控元富8B購02,TW19Z0391647,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039165,勤誠元富8A購01,TW19Z0391654,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039166,智邦國泰8B購02,TW19Z0391662,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039167,宏碁國泰8B購01,TW19Z0391670,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039168,金像電國泰8B購01,TW19Z0391688,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039169,奇力新國泰8C購01,TW19Z0391696,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039170,緯創國泰8B購01,TW19Z0391704,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039171,和碩國泰8B購01,TW19Z0391712,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039172,羅麗芬國泰8C購01,TW19Z0391720,2019/04/12,上市,,RWSCCA
上市認購(售)權證,039173,和鑫國泰8B購02,TW19Z0391738,2019/04/15,上市,,RWSCCA
上市認購(售)權證,039174,滬深反中信8B購02,TW19Z0391746,2019/04/15,上市,,RWBCCE
上市認購(售)權證,039175,欣興中信8A購02,TW19Z0391753,2019/04/15,上市,,RWSCCE
上市認購(售)權證,039176,志超中信8A購01,TW19Z0391761,2019/04/15,上市,,RWSCCE
上市認購(售)權證,039177,廣宇兆豐8A購01,TW19Z0391779,2019/04/15,上市,,RWSCCA
上市認購(售)權證,039178,技嘉兆豐8A購01,TW19Z0391787,2019/04/15,上市,,RWSCCA
上市認購(售)權證,039179,美律兆豐8A購01,TW19Z0391795,2019/04/15,上市,,RWSCCA
上市認購(售)權證,039180,嘉聯益兆豐8B購01,TW19Z0391803,2019/04/15,上市,,RWSCCA
上市認購(售)權證,039181,GIS兆豐8B購01,TW19Z0391811,2019/04/15,上市,,RWSCCA
上市認購(售)權證,039182,鴻海麥證8A購02,TW19Z0391829,2019/04/15,上市,,RWSCCE
上市認購(售)權證,039183,國巨麥證8A購02,TW19Z0391837,2019/04/15,上市,,RWSCCE
上市認購(售)權證,039184,南亞科麥證8A購01,TW19Z0391845,2019/04/15,上市,,RWSCCE
上市認購(售)權證,039185,GIS麥證8A購02,TW19Z0391852,2019/04/15,上市,,RWSCCE
上市認購(售)權證,039186,國巨日盛8A購01,TW19Z0391860,2019/04/15,上市,,RWSCCA
上市認購(售)權證,039187,聯發科日盛8A購02,TW19Z0391878,2019/04/15,上市,,RWSCCA
上市認購(售)權證,039188,華新科日盛8A購01,TW19Z0391886,2019/04/15,上市,,RWSCCA
